time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_estimated,system_torque_knm,generator_speed_rpm,degradation,cycle_factor,maintenance_performed
1/14/2022 5:00,44.28,-81.52,0,0 days,975,1/14/2022 5:00,82.70259,270.58057,0.677834,-4.721757,3.04E-05,31.91233597,153.0749267,494.401008,0.269579618,218.2372711,FALSE
1/14/2022 6:00,44.28,-81.52,0,0 days,975,1/14/2022 6:00,84.20543,270.39282,-0.92343974,-5.2022457,6.50E-05,36.71833683,187.798673,547.6127825,0.269684194,218.2372711,FALSE
1/14/2022 7:00,44.28,-81.52,0,0 days,975,1/14/2022 7:00,88.31436,269.5569,-3.813466,-6.0001593,0.0001175,30.53132934,340.0251934,736.8564096,0.269986426,218.2372711,FALSE
1/14/2022 8:00,44.28,-81.52,0,0 days,975,1/14/2022 8:00,89.44893,268.13013,-5.8693266,-7.6156025,0.00011459,32.52997282,621.9102857,996.5318582,0.270880196,218.2372711,FALSE
1/14/2022 9:00,44.28,-81.52,0,0 days,975,1/14/2022 9:00,89.70685,266.57983,-6.3783026,-8.84202,0.000117867,36.29104348,799.6286027,1129.981876,0.272284658,218.2372711,FALSE
1/14/2022 10:00,44.28,-81.52,0,0 days,975,1/14/2022 10:00,90.58032,264.9214,-4.802499,-8.744019,0.00012434,34.5802345,669.5087532,1033.964069,0.273305145,218.2372711,FALSE
1/14/2022 11:00,44.28,-81.52,0,0 days,975,1/14/2022 11:00,91.1673,263.4619,-4.9193068,-9.4984,0.000130612,34.32843786,769.7267723,1108.652941,0.274616567,218.2372711,FALSE
1/14/2022 12:00,44.28,-81.52,0,0 days,975,1/14/2022 12:00,92.129196,261.93384,-5.32168,-9.608055,0.000119632,33.98657299,811.5421449,1138.368466,0.276058888,218.2372711,FALSE
1/14/2022 13:00,44.28,-81.52,0,0 days,975,1/14/2022 13:00,92.86195,260.59668,-6.0435886,-8.778271,0.000115869,35.85942524,764.1015979,1104.594487,0.277353125,218.2372711,FALSE
1/14/2022 14:00,44.28,-81.52,0,0 days,975,1/14/2022 14:00,92.393585,259.51562,-6.598073,-8.223513,0.000109567,34.66795446,747.8063647,1092.75272,0.278598149,218.2372711,FALSE
1/14/2022 15:00,44.28,-81.52,0,0 days,975,1/14/2022 15:00,90.400375,258.70728,-6.7397394,-7.969512,0.00011204,33.22607597,732.8481519,1081.768462,0.279798746,218.2372711,FALSE
1/14/2022 16:00,44.28,-81.52,0,0 days,975,1/14/2022 16:00,88.571976,258.2173,-6.6627846,-7.6289034,0.00011475,32.61002696,690.1681522,1049.795665,0.280876547,218.2372711,FALSE
1/14/2022 17:00,44.28,-81.52,0,0 days,975,1/14/2022 17:00,85.82315,258.04614,-6.4723825,-7.3992605,0.000111961,29.79342582,650.1270416,1018.887966,0.281844533,218.2372711,FALSE
1/14/2022 18:00,44.28,-81.52,0,0 days,975,1/14/2022 18:00,83.618546,258.0996,-6.0723257,-7.5230274,0.000111288,34.9982297,628.7901429,1002.028744,0.282756155,218.2372711,FALSE
1/14/2022 19:00,44.28,-81.52,0,0 days,975,1/14/2022 19:00,82.67282,258.17993,-5.816675,-7.7023115,0.000110368,35.08596248,626.7062407,1000.366932,0.283662353,218.2372711,FALSE
1/14/2022 20:00,44.28,-81.52,0,0 days,975,1/14/2022 20:00,82.1259,258.17432,-6.126606,-7.770772,0.000105584,33.07723603,658.7339386,1025.610213,0.2846535,218.2372711,FALSE
1/14/2022 21:00,44.28,-81.52,0,0 days,975,1/14/2022 21:00,83.88995,258.02637,-6.307315,-7.7908297,0.000106988,30.56932596,675.9493243,1038.925454,0.285691704,218.2372711,FALSE
1/14/2022 22:00,44.28,-81.52,0,0 days,975,1/14/2022 22:00,86.9397,257.52637,-5.522277,-7.113185,8.42E-05,32.13295289,545.5327425,933.3353786,0.286397929,218.2372711,FALSE
1/14/2022 23:00,44.28,-81.52,0,0 days,975,1/14/2022 23:00,88.96654,257.4436,-6.378495,-8.004935,7.13E-05,33.17705528,704.7751515,1060.84665,0.287517092,218.2372711,FALSE
1/15/2022 0:00,44.28,-81.52,0,0 days,975,1/15/2022 0:00,91.532684,257.2893,-7.2743807,-8.114382,7.79E-05,35.85228559,798.9272736,1129.486231,0.28891934,218.2372711,FALSE
1/15/2022 1:00,44.28,-81.52,0,0 days,975,1/15/2022 1:00,91.81943,257.10693,-8.213138,-8.091056,8.01E-05,32.7133828,894.1919905,1194.930662,0.290636542,218.2372711,FALSE
1/15/2022 2:00,44.28,-81.52,0,0 days,975,1/15/2022 2:00,90.629364,256.79443,-8.970183,-7.697979,7.78E-05,38.40264906,939.9523841,1225.124555,0.292515042,218.2372711,FALSE
1/15/2022 3:00,44.28,-81.52,0,0 days,975,1/15/2022 3:00,90.80585,256.35522,-8.991873,-7.0142565,7.09E-05,37.38988897,874.9032834,1181.972414,0.294166189,218.2372711,FALSE
1/15/2022 4:00,44.28,-81.52,0,0 days,975,1/15/2022 4:00,91.59515,255.91138,-9.131623,-6.525012,6.28E-05,34.95393546,847.3803825,1163.23248,0.295725084,218.2372711,FALSE
1/15/2022 5:00,44.28,-81.52,0,0 days,975,1/15/2022 5:00,92.240295,255.49364,-8.968675,-6.206894,5.95E-05,33.47385775,800.2919276,1130.450462,0.297131643,218.2372711,FALSE
1/15/2022 6:00,44.28,-81.52,0,0 days,975,1/15/2022 6:00,92.58127,255.08693,-8.800168,-6.02213,5.47E-05,34.6153666,764.9492429,1105.207,0.298428463,218.2372711,FALSE
1/15/2022 7:00,44.28,-81.52,0,0 days,975,1/15/2022 7:00,93.20021,254.71231,-8.884018,-6.0347004,5.02E-05,30.47411683,775.9441182,1113.12142,0.299758998,218.2372711,FALSE
1/15/2022 8:00,44.28,-81.52,0,0 days,975,1/15/2022 8:00,93.27742,254.46152,-8.620439,-6.0093775,4.72E-05,33.48162438,742.8541184,1089.128406,0.300989234,218.2372711,FALSE
1/15/2022 9:00,44.28,-81.52,0,0 days,975,1/15/2022 9:00,93.86008,254.29283,-8.421551,-5.5820837,3.60E-05,31.3944607,686.7326381,1047.179572,0.302057408,218.2372711,FALSE
1/15/2022 10:00,44.28,-81.52,0,0 days,975,1/15/2022 10:00,96.272644,253.09474,-8.52917,-4.5087347,2.73E-05,37.85357314,626.1419519,999.916463,0.302962142,218.2372711,FALSE
1/15/2022 11:00,44.28,-81.52,0,0 days,975,1/15/2022 11:00,95.01721,253.20049,-8.226024,-4.544298,2.02E-05,35.7165335,594.1382953,974.0272124,0.30378545,218.2372711,FALSE
1/15/2022 12:00,44.28,-81.52,0,0 days,975,1/15/2022 12:00,93.05461,253.28516,-8.404145,-4.4077234,2.05E-05,29.73724378,605.8407795,983.5729328,0.304638136,218.2372711,FALSE
1/15/2022 13:00,44.28,-81.52,0,0 days,975,1/15/2022 13:00,91.790924,253.29222,-8.077256,-4.164468,2.68E-05,31.39434001,555.569226,941.8818065,0.305367882,218.2372711,FALSE
1/15/2022 14:00,44.28,-81.52,0,0 days,975,1/15/2022 14:00,90.94913,253.26714,-7.9356956,-3.3444262,2.55E-05,32.57219462,498.89611,892.5496341,0.305969344,218.2372711,FALSE
1/15/2022 15:00,44.28,-81.52,0,0 days,975,1/15/2022 15:00,89.53801,253.24846,-6.987364,-2.0852203,4.59E-05,35.80430094,357.69745,755.7623269,0.306300325,218.2372711,FALSE
1/15/2022 16:00,44.28,-81.52,0,0 days,975,1/15/2022 16:00,82.59007,253.77322,-5.847727,-1.7766428,4.83E-05,32.89141404,251.2788437,633.4397017,0.306476159,218.2372711,FALSE
1/15/2022 17:00,44.28,-81.52,0,0 days,975,1/15/2022 17:00,75.49216,254.68166,-4.920458,-1.9377251,4.87E-05,33.77680541,188.1322385,548.0988981,0.306581065,218.2372711,FALSE
1/15/2022 18:00,44.28,-81.52,0,0 days,975,1/15/2022 18:00,69.31993,255.79568,-4.2153635,-2.1890316,5.08E-05,34.55721138,151.7745533,492.2965578,0.306652708,218.2372711,FALSE
1/15/2022 19:00,44.28,-81.52,0,0 days,975,1/15/2022 19:00,65.2744,256.78882,-3.8515692,-2.347065,5.11E-05,29.41958252,136.8545198,467.473385,0.306712373,218.2372711,FALSE
1/15/2022 20:00,44.28,-81.52,0,0 days,975,1/15/2022 20:00,63.871185,257.42407,-3.6755962,-1.6973267,4.55E-05,28.71984266,110.2658999,419.6120299,0.306753188,218.2372711,FALSE
1/15/2022 21:00,44.28,-81.52,0,0 days,975,1/15/2022 21:00,62.88539,257.8357,-3.4745226,-1.2644424,3.64E-05,30.39680897,91.96909416,383.220093,0.306782953,218.2372711,FALSE
1/15/2022 22:00,44.28,-81.52,0,0 days,975,1/15/2022 22:00,65.327835,257.64746,-3.427679,-0.4458152,2.25E-05,31.42541112,80.37543156,358.252291,0.306806556,218.2372711,FALSE
1/15/2022 23:00,44.28,-81.52,0,0 days,975,1/15/2022 23:00,63.493027,257.80078,-3.4169664,-0.017290153,1.50E-05,29.75261343,78.54712439,354.1542538,0.306829249,218.2372711,FALSE
1/16/2022 0:00,44.28,-81.52,0,0 days,975,1/16/2022 0:00,60.821365,257.9375,-3.3358307,0.8389771,1.76E-05,36.26187983,79.59449514,356.5076337,0.306852462,218.2372711,FALSE
1/16/2022 1:00,44.28,-81.52,0,0 days,975,1/16/2022 1:00,57.623917,258.09595,-3.1043777,1.892003,1.87E-05,33.66772515,88.91299988,376.7991801,0.306880538,218.2372711,FALSE
1/16/2022 2:00,44.28,-81.52,0,0 days,975,1/16/2022 2:00,54.753754,258.3181,-2.6224728,3.5211582,2.44E-05,30.0354945,129.6739795,455.0443609,0.306934793,218.2372711,FALSE
1/16/2022 3:00,44.28,-81.52,0,0 days,975,1/16/2022 3:00,52.81018,258.57178,-1.9226084,5.1359196,2.51E-05,27.50205047,202.3160303,568.3848127,0.307054199,218.2372711,FALSE
1/16/2022 4:00,44.28,-81.52,0,0 days,975,1/16/2022 4:00,50.908188,258.80005,-1.3282585,5.997967,8.15E-06,28.49088888,253.8857085,636.716999,0.307233306,218.2372711,FALSE
1/16/2022 5:00,44.28,-81.52,0,0 days,975,1/16/2022 5:00,52.140182,258.90186,-1.3947849,6.6733055,-1.05E-05,32.03896781,312.6721606,706.5972206,0.30749335,218.2372711,FALSE
1/16/2022 6:00,44.28,-81.52,0,0 days,975,1/16/2022 6:00,54.863678,258.92896,-1.8344173,6.924655,-3.03E-05,29.44354074,345.2152632,742.4587196,0.307803902,218.2372711,FALSE
1/16/2022 7:00,44.28,-81.52,0,0 days,975,1/16/2022 7:00,54.32405,259.0913,-1.5615969,7.341934,-3.78E-05,30.87504638,379.0307823,777.9730601,0.308171129,218.2372711,FALSE
1/16/2022 8:00,44.28,-81.52,0,0 days,975,1/16/2022 8:00,56.023117,259.22876,-1.0701075,7.8863325,-4.46E-05,30.12675869,426.0999622,824.8653588,0.308624217,218.2372711,FALSE
1/16/2022 9:00,44.28,-81.52,0,0 days,975,1/16/2022 9:00,61.84456,259.21533,-1.5757246,7.4843235,-5.74E-05,29.80205143,393.5308816,792.7143622,0.309017038,218.2372711,FALSE
1/16/2022 10:00,44.28,-81.52,0,0 days,975,1/16/2022 10:00,74.41559,258.6604,-2.74257,7.5756044,-7.20E-05,33.48132782,436.6758891,835.0393165,0.309490517,218.2372711,FALSE
1/16/2022 11:00,44.28,-81.52,0,0 days,975,1/16/2022 11:00,76.46126,258.82788,-2.3482218,8.012511,-7.63E-05,29.54872661,468.9869245,865.3816556,0.310028758,218.2372711,FALSE
1/16/2022 12:00,44.28,-81.52,0,0 days,975,1/16/2022 12:00,78.86626,259.1477,-2.3930454,8.703035,-8.19E-05,31.69113531,548.0658249,935.4997559,0.310740885,218.2372711,FALSE
1/16/2022 13:00,44.28,-81.52,0,0 days,975,1/16/2022 13:00,81.725296,259.60474,-2.985897,7.542302,-8.16E-05,34.50050937,442.6660242,840.7471668,0.311226092,218.2372711,FALSE
1/16/2022 14:00,44.28,-81.52,0,0 days,975,1/16/2022 14:00,82.098236,259.85303,-3.2718716,6.6786795,-8.15E-05,32.9099344,372.083709,770.8105413,0.311581333,218.2372711,FALSE
1/16/2022 15:00,44.28,-81.52,0,0 days,975,1/16/2022 15:00,80.293686,260.52563,-2.4981403,7.065301,-9.38E-05,30.80530437,377.7970273,776.7058668,0.31194642,218.2372711,FALSE
1/16/2022 16:00,44.28,-81.52,0,0 days,975,1/16/2022 16:00,72.30765,262.2234,-1.5114603,5.4958076,-0.000111441,32.86566601,218.557773,590.7591349,0.312083462,218.2372711,FALSE
1/16/2022 17:00,44.28,-81.52,0,0 days,975,1/16/2022 17:00,63.106934,264.11914,-1.1261473,3.686429,-8.88E-05,37.07532648,99.95329815,399.5083695,0.312117852,218.2372711,FALSE
1/16/2022 18:00,44.28,-81.52,0,0 days,975,1/16/2022 18:00,55.91397,265.5957,-1.6953421,2.900694,-6.43E-05,34.42618685,75.93864681,348.2240357,0.312139274,218.2372711,FALSE
1/16/2022 19:00,44.28,-81.52,0,0 days,975,1/16/2022 19:00,48.067734,267.10278,-1.8107033,3.1629725,-5.48E-05,28.2643983,89.35837914,377.7417246,0.312167593,218.2372711,FALSE
1/16/2022 20:00,44.28,-81.52,0,0 days,975,1/16/2022 20:00,41.37213,268.3711,-1.6794653,2.9827757,-5.18E-05,29.77184999,78.82695283,354.7845399,0.312190424,218.2372711,FALSE
1/16/2022 21:00,44.28,-81.52,0,0 days,975,1/16/2022 21:00,39.44867,269.18164,-1.5337276,2.0248709,-4.41E-05,26.75956389,43.40707799,263.2737705,0.312198984,218.2372711,FALSE
1/16/2022 22:00,44.28,-81.52,0,0 days,975,1/16/2022 22:00,41.401672,269.34106,-1.3270359,1.5357971,-5.54E-05,30.35674089,27.71424363,210.3675905,0.312203442,218.2372711,FALSE
1/16/2022 23:00,44.28,-81.52,0,0 days,975,1/16/2022 23:00,40.982986,269.58447,-2.1252642,1.7720985,-5.90E-05,26.46583371,51.51112037,286.7991206,0.312214675,218.2372711,FALSE
1/17/2022 0:00,44.28,-81.52,0,0 days,975,1/17/2022 0:00,43.8385,269.23315,-3.3666153,2.7085657,-3.36E-05,28.9205096,125.6006821,447.8404489,0.312265964,218.2372711,FALSE
1/17/2022 1:00,44.28,-81.52,0,0 days,975,1/17/2022 1:00,54.26477,267.41943,-4.2923317,4.156868,-3.42E-05,31.3403309,240.18757,619.3021413,0.312428164,218.2372711,FALSE
1/17/2022 2:00,44.28,-81.52,0,0 days,975,1/17/2022 2:00,65.95891,266.36914,-3.714694,2.7911425,-3.20E-05,35.49468692,145.2375417,481.5781368,0.312494436,218.2372711,FALSE
1/17/2022 3:00,44.28,-81.52,0,0 days,975,1/17/2022 3:00,71.47066,265.83936,-2.9508038,2.060279,-1.83E-05,31.69955092,87.13132979,373.0048584,0.31252155,218.2372711,FALSE
1/17/2022 4:00,44.28,-81.52,0,0 days,975,1/17/2022 4:00,73.71611,265.70508,-3.086607,2.6602697,-2.25E-05,34.23874258,111.7005021,422.3328664,0.3125633,218.2372711,FALSE
1/17/2022 5:00,44.28,-81.52,0,0 days,975,1/17/2022 5:00,72.20364,266.02637,-2.3879623,1.3383989,-2.90E-05,30.68479184,50.41185057,283.7224083,0.31257415,218.2372711,FALSE
1/17/2022 6:00,44.28,-81.52,0,0 days,975,1/17/2022 6:00,71.98213,267.33472,-2.0020103,-0.6961861,-2.54E-06,32.17059042,30.2236658,219.6852439,0.312579166,218.2372711,FALSE
1/17/2022 7:00,44.28,-81.52,0,0 days,975,1/17/2022 7:00,75.37964,267.5144,-1.979908,-2.1254148,6.08E-05,32.41676008,56.76068337,301.0586606,0.312592324,218.2372711,FALSE
1/17/2022 8:00,44.28,-81.52,0,0 days,975,1/17/2022 8:00,77.0294,267.81274,-2.689745,-3.1062355,0.000121603,32.87927672,113.579084,425.8694614,0.312635311,218.2372711,FALSE
1/17/2022 9:00,44.28,-81.52,0,0 days,975,1/17/2022 9:00,76.47812,267.93457,-2.4806385,-4.2448673,0.000153988,31.44098184,162.6142901,509.5733082,0.312716274,218.2372711,FALSE
1/17/2022 10:00,44.28,-81.52,0,0 days,975,1/17/2022 10:00,73.907104,268.16235,-2.3706093,-5.420624,0.000174601,29.54272077,235.4737167,613.1949038,0.31287283,218.2372711,FALSE
1/17/2022 11:00,44.28,-81.52,0,0 days,975,1/17/2022 11:00,77.89821,268.4961,-1.9115019,-6.5992775,0.000192443,35.36176752,317.555284,712.093447,0.313140199,218.2372711,FALSE
1/17/2022 12:00,44.28,-81.52,0,0 days,975,1/17/2022 12:00,80.7103,268.74048,-2.1280775,-6.996131,0.00021422,32.85750611,359.7369072,757.9138017,0.313474572,218.2372711,FALSE
1/17/2022 13:00,44.28,-81.52,0,0 days,975,1/17/2022 13:00,78.66557,268.71704,-2.3884926,-7.2834682,0.000211335,33.78144792,395.2517106,794.4456594,0.313870482,218.2372711,FALSE
1/17/2022 14:00,44.28,-81.52,0,0 days,975,1/17/2022 14:00,74.91077,268.66626,-0.60989094,-8.380339,0.000191425,31.72864244,474.9578362,870.87304,0.314421093,218.2372711,FALSE
1/17/2022 15:00,44.28,-81.52,0,0 days,975,1/17/2022 15:00,72.133865,268.78662,0.38240898,-9.199732,0.000185827,30.9219641,570.3452823,954.3248753,0.315186086,218.2372711,FALSE
1/17/2022 16:00,44.28,-81.52,0,0 days,975,1/17/2022 16:00,71.11336,268.86914,0.35191244,-9.18282,0.000175475,31.34401737,568.1032236,952.4472764,0.315945684,218.2372711,FALSE
1/17/2022 17:00,44.28,-81.52,0,0 days,975,1/17/2022 17:00,72.52527,268.8235,0.52906734,-8.713532,0.00017819,35.29077302,512.6540209,904.772728,0.31657727,218.2372711,FALSE
1/17/2022 18:00,44.28,-81.52,0,0 days,975,1/17/2022 18:00,71.95978,268.93213,1.0940256,-8.41151,0.000156301,33.33239983,484.0284857,879.1495903,0.317146913,218.2372711,FALSE
1/17/2022 19:00,44.28,-81.52,0,0 days,975,1/17/2022 19:00,72.006805,269.2129,2.2640905,-8.178539,0.000136772,33.80236746,484.460466,879.5418096,0.317717469,218.2372711,FALSE
1/17/2022 20:00,44.28,-81.52,0,0 days,975,1/17/2022 20:00,71.925476,269.60352,3.306343,-7.7878914,0.000116613,33.62711702,481.5579963,876.9031231,0.3182819,218.2372711,FALSE
1/17/2022 21:00,44.28,-81.52,0,0 days,975,1/17/2022 21:00,70.7332,270.11572,4.3287277,-7.492385,0.000113435,32.87914763,503.6944255,896.831574,0.318893792,218.2372711,FALSE
1/17/2022 22:00,44.28,-81.52,0,0 days,975,1/17/2022 22:00,70.93753,270.61206,3.7966375,-7.7417803,0.000156811,32.05953657,500.168686,893.6872595,0.319498011,218.2372711,FALSE
1/17/2022 23:00,44.28,-81.52,0,0 days,975,1/17/2022 23:00,70.40741,270.72974,5.0194864,-7.7693224,0.000141848,31.52116524,575.5677078,958.6841062,0.32027564,218.2372711,FALSE
1/18/2022 0:00,44.28,-81.52,0,0 days,975,1/18/2022 0:00,67.694916,270.95752,5.591655,-7.8871937,0.000139644,28.19082703,628.8261299,1002.057418,0.321187355,218.2372711,FALSE
1/18/2022 1:00,44.28,-81.52,0,0 days,975,1/18/2022 1:00,63.501877,271.16895,5.999753,-8.179445,0.000143066,29.81151544,692.236721,1051.367709,0.322270969,218.2372711,FALSE
1/18/2022 2:00,44.28,-81.52,0,0 days,975,1/18/2022 2:00,70.56105,270.73486,6.038577,-8.204914,0.000157202,30.88205564,698.1881155,1055.877519,0.323371392,218.2372711,FALSE
1/18/2022 3:00,44.28,-81.52,0,0 days,975,1/18/2022 3:00,78.49284,270.34424,5.9335814,-7.9161444,0.000162009,37.59296446,658.4146082,1025.361594,0.324361675,218.2372711,FALSE
1/18/2022 4:00,44.28,-81.52,0,0 days,975,1/18/2022 4:00,80.69862,270.03076,6.0937014,-7.406049,0.000147853,29.09108658,618.7912781,994.0298114,0.325247402,218.2372711,FALSE
1/18/2022 5:00,44.28,-81.52,0,0 days,975,1/18/2022 5:00,79.69513,269.66406,6.143159,-7.3836594,0.00015137,32.01419361,620.6350169,995.5096062,0.326137879,218.2372711,FALSE
1/18/2022 6:00,44.28,-81.52,0,0 days,975,1/18/2022 6:00,76.4639,269.3474,5.6700344,-7.8938437,0.000159512,34.46034535,635.4701556,1007.337257,0.327066985,218.2372711,FALSE
1/18/2022 7:00,44.28,-81.52,0,0 days,975,1/18/2022 7:00,68.27852,269.08765,5.225603,-7.7600346,0.000136045,33.76952503,588.8032376,969.6442181,0.327877049,218.2372711,FALSE
1/18/2022 8:00,44.28,-81.52,0,0 days,975,1/18/2022 8:00,65.908356,268.5393,4.662075,-7.7872715,0.000138923,32.4639408,554.1678215,940.6931241,0.328603487,218.2372711,FALSE
1/18/2022 9:00,44.28,-81.52,0,0 days,975,1/18/2022 9:00,66.45987,267.9463,4.108531,-7.7653065,0.000133216,31.10136166,519.2094588,910.5391324,0.329249657,218.2372711,FALSE
1/18/2022 10:00,44.28,-81.52,0,0 days,975,1/18/2022 10:00,67.58302,267.6748,3.5640335,-8.113872,0.000128125,32.41683754,528.3399663,918.5103397,0.329916388,218.2372711,FALSE
1/18/2022 11:00,44.28,-81.52,0,0 days,975,1/18/2022 11:00,71.55629,266.71948,2.1271105,-7.7524633,0.000127907,34.15523912,434.7506439,833.1964951,0.330386126,218.2372711,FALSE
1/18/2022 12:00,44.28,-81.52,0,0 days,975,1/18/2022 12:00,73.39795,265.83594,1.1264219,-6.987776,0.000100324,35.32574482,337.020837,733.5938703,0.330683584,218.2372711,FALSE
1/18/2022 13:00,44.28,-81.52,0,0 days,975,1/18/2022 13:00,74.560394,265.11865,0.32891953,-6.0689116,6.88E-05,30.03799787,248.503888,629.9323491,0.33085596,218.2372711,FALSE
1/18/2022 14:00,44.28,-81.52,0,0 days,975,1/18/2022 14:00,74.57617,264.65454,-0.1477046,-5.2178984,3.07E-05,30.85079796,183.3060728,541.0230196,0.330956125,218.2372711,FALSE
1/18/2022 15:00,44.28,-81.52,0,0 days,975,1/18/2022 15:00,72.331985,264.55127,-0.42411315,-3.9442577,1.55E-05,31.61662249,105.867053,411.1570386,0.330994138,218.2372711,FALSE
1/18/2022 16:00,44.28,-81.52,0,0 days,975,1/18/2022 16:00,70.25073,264.8086,-0.050076544,-2.6662102,9.77E-06,32.1012715,47.83873641,276.3867171,0.331004116,218.2372711,FALSE
1/18/2022 17:00,44.28,-81.52,0,0 days,975,1/18/2022 17:00,69.97807,265.17896,-0.44737172,-1.3749428,1.35E-05,32.62883388,14.0640565,149.858927,0.331006246,218.2372711,FALSE
1/18/2022 18:00,44.28,-81.52,0,0 days,975,1/18/2022 18:00,68.75424,265.67236,-0.80513114,-0.3778414,1.93E-05,30.46957114,5.321258893,92.17953477,0.331007571,218.2372711,FALSE
1/18/2022 19:00,44.28,-81.52,0,0 days,975,1/18/2022 19:00,67.060394,266.38696,-1.1281023,0.93845034,2.11E-05,32.08571375,14.48581948,152.0893668,0.331009754,218.2372711,FALSE
1/18/2022 20:00,44.28,-81.52,0,0 days,975,1/18/2022 20:00,65.322464,267.24902,-1.3664408,2.8999481,4.62E-06,33.47154587,69.13503237,332.2587315,0.331028026,218.2372711,FALSE
1/18/2022 21:00,44.28,-81.52,0,0 days,975,1/18/2022 21:00,64.63002,268.19556,-1.2093468,4.6855526,-3.99E-05,32.97408929,157.5315619,501.5463878,0.331104555,218.2372711,FALSE
1/18/2022 22:00,44.28,-81.52,0,0 days,975,1/18/2022 22:00,72.098755,267.85034,-2.2455473,6.8233624,-0.000101774,30.48559987,347.1313424,744.5163359,0.331418205,218.2372711,FALSE
1/18/2022 23:00,44.28,-81.52,0,0 days,975,1/18/2022 23:00,76.78725,268.29614,-2.8297386,8.073163,-0.000153481,34.38807364,492.3231137,886.6504325,0.332005504,218.2372711,FALSE
1/19/2022 0:00,44.28,-81.52,0,0 days,975,1/19/2022 0:00,81.538055,268.8994,-3.229844,9.021863,-0.000162511,35.08676099,617.7360797,993.1819114,0.332888518,218.2372711,FALSE
1/19/2022 1:00,44.28,-81.52,0,0 days,975,1/19/2022 1:00,84.95944,269.9021,-3.1122026,11.288351,-0.000203683,32.91028752,922.3916277,1213.62634,0.334704357,218.2372711,FALSE
1/19/2022 2:00,44.28,-81.52,0,0 days,975,1/19/2022 2:00,84.538925,270.75513,-1.0812969,12.86801,-0.000279849,30.7210798,1013.21955,1243.73381,0.336797301,218.2372711,FALSE
1/19/2022 3:00,44.28,-81.52,0,0 days,975,1/19/2022 3:00,79.38022,271.64478,0.49910617,13.643924,-0.000324412,33.46007298,1032.543295,1243.73381,0.338938207,218.2372711,FALSE
1/19/2022 4:00,44.28,-81.52,0,0 days,975,1/19/2022 4:00,76.02321,272.46387,1.4152832,13.195223,-0.000347885,31.40157723,1024.301317,1243.73381,0.341058633,218.2372711,FALSE
1/19/2022 5:00,44.28,-81.52,0,0 days,975,1/19/2022 5:00,75.20891,272.99463,2.764927,12.996579,-0.000344555,31.21036077,1024.732988,1243.73381,0.343180131,218.2372711,FALSE
1/19/2022 6:00,44.28,-81.52,0,0 days,975,1/19/2022 6:00,75.56697,273.42188,3.2315693,12.177801,-0.000318174,30.00007642,1000.627144,1243.73381,0.345241915,218.2372711,FALSE
1/19/2022 7:00,44.28,-81.52,0,0 days,975,1/19/2022 7:00,75.96881,273.89575,3.1674662,11.33236,-0.000290088,31.32916035,931.4233143,1219.553536,0.347089862,218.2372711,FALSE
1/19/2022 8:00,44.28,-81.52,0,0 days,975,1/19/2022 8:00,76.60765,274.32275,3.026576,10.786358,-0.000271895,29.49215483,844.3084563,1161.122089,0.348638605,218.2372711,FALSE
1/19/2022 9:00,44.28,-81.52,0,0 days,975,1/19/2022 9:00,75.80632,275.15088,3.9652386,9.61967,-0.0002221,31.31549533,728.3002556,1078.406629,0.349825835,218.2372711,FALSE
1/19/2022 10:00,44.28,-81.52,0,0 days,975,1/19/2022 10:00,75.12793,275.7268,6.307064,7.025507,-0.00019343,34.9905065,599.6458283,978.5313088,0.350662909,218.2372711,FALSE
1/19/2022 11:00,44.28,-81.52,0,0 days,975,1/19/2022 11:00,77.094986,276.41772,6.8271303,5.1871376,-0.000157649,33.03506073,494.5614271,888.6636946,0.351255014,218.2372711,FALSE
1/19/2022 12:00,44.28,-81.52,0,0 days,975,1/19/2022 12:00,79.51497,276.76855,7.590461,4.4145184,-0.000153625,30.02250046,518.6918564,910.0851589,0.351900028,218.2372711,FALSE
1/19/2022 13:00,44.28,-81.52,0,0 days,975,1/19/2022 13:00,81.374176,276.62988,7.887102,3.8280125,-0.000148678,35.23104149,517.0570449,908.6498251,0.352541395,218.2372711,FALSE
1/19/2022 14:00,44.28,-81.52,0,0 days,975,1/19/2022 14:00,82.01366,276.31958,8.56897,3.5028677,-0.000153718,30.16581787,576.507604,959.4665476,0.353321308,218.2372711,FALSE
1/19/2022 15:00,44.28,-81.52,0,0 days,975,1/19/2022 15:00,80.28087,275.9878,9.776521,2.4938278,-0.000153039,35.05512929,684.8312493,1045.72888,0.354384169,218.2372711,FALSE
1/19/2022 16:00,44.28,-81.52,0,0 days,975,1/19/2022 16:00,77.942184,275.3247,10.423618,0.7558771,-8.90E-05,31.93652956,734.7718348,1083.187321,0.355590437,218.2372711,FALSE
1/19/2022 17:00,44.28,-81.52,0,0 days,975,1/19/2022 17:00,75.10515,274.19165,10.821902,-1.9477282,-2.88E-05,29.6828234,813.3733645,1139.652088,0.357038614,218.2372711,FALSE
1/19/2022 18:00,44.28,-81.52,0,0 days,975,1/19/2022 18:00,67.456894,272.5144,11.398689,-3.6825209,-2.63E-05,30.17105829,965.3007225,1241.534045,0.359009223,218.2372711,FALSE
