time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_estimated,system_torque_knm,generator_speed_rpm,degradation,cycle_factor,maintenance_performed
2024-01-01 22:00:00,44.28,-81.52,0,0 days,975.0,2024-01-01 22:00:00,78.51997,269.02222,4.5061693,-1.828908,-2.7193571e-05,21.90890936980285,159.1026672815045,504.04121256104725,0.004581177981323651,104.8657037137599,False
2024-01-01 23:00:00,44.28,-81.52,0,0 days,975.0,2024-01-01 23:00:00,77.952194,269.4353,5.3326464,-1.1193657,-3.5917445e-05,24.669395075310778,199.73279213733588,564.7444921875777,0.004697542393655803,104.8657037137599,False
2024-01-02 00:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 00:00:00,75.75049,269.81885,5.9578753,-0.17844337,-4.409741e-05,20.408331759880188,239.00664874950323,617.777815497492,0.00485798006805081,104.8657037137599,False
2024-01-02 01:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 01:00:00,74.39711,270.06763,6.6571426,0.7415726,-5.2040676e-05,21.42489754668248,301.83486773710183,694.2438181589915,0.005101758000964187,104.8657037137599,False
2024-01-02 02:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 02:00:00,73.88756,270.2893,7.17507,1.3940516,-5.158258e-05,24.271220516712326,359.40354859828653,757.5625510838377,0.005435234591409112,104.8657037137599,False
2024-01-02 03:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 03:00:00,73.43019,270.5254,7.284607,1.9803886,-4.8424787e-05,25.4299457921654,383.3689079199025,782.4124659072307,0.005809699246610136,104.8657037137599,False
2024-01-02 04:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 04:00:00,73.07239,270.7544,7.4294167,2.794282,-5.3122407e-05,22.441548828723406,423.84548512066476,822.6803006555662,0.006258152856123565,104.8657037137599,False
2024-01-02 05:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 05:00:00,73.19362,270.9568,7.640292,3.43721,-5.932046e-05,18.05272393205545,472.1756173533202,868.3185836709027,0.006802643822429703,104.8657037137599,False
2024-01-02 06:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 06:00:00,73.72293,271.10547,7.7905083,4.0875835,-6.7853136e-05,25.22025549638093,520.691784908706,911.8379858423434,0.007451792996493287,104.8657037137599,False
2024-01-02 07:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 07:00:00,74.98932,271.12622,8.394739,4.3964357,-7.25422e-05,24.655797650792675,604.109258568878,982.1663785861026,0.008299760022403893,104.8657037137599,False
2024-01-02 08:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 08:00:00,75.626175,271.10376,8.834147,4.340432,-6.986443e-05,25.576581170033446,651.7463720161935,1020.156094926166,0.009271744279651842,104.8657037137599,False
2024-01-02 09:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 09:00:00,75.522766,271.09937,9.011949,4.3181944,-7.02355e-05,21.157457845617714,671.7971140049348,1035.729591105039,0.010298168720093748,104.8657037137599,False
2024-01-02 10:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 10:00:00,82.585495,271.10645,8.095211,4.968981,-7.3039046e-05,25.8217497011588,606.9543723803711,984.4764679580574,0.011153331612172324,104.8657037137599,False
2024-01-02 11:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 11:00:00,82.35544,271.22803,8.598477,5.7913704,-8.387766e-05,25.802960732235842,723.00328235542,1074.4778124728791,0.012324739957391905,104.8657037137599,False
2024-01-02 12:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 12:00:00,81.324875,271.39307,8.90611,6.0645294,-8.995604e-05,20.812867749766834,781.0159786949935,1116.7533836422385,0.013670613782764912,104.8657037137599,False
2024-01-02 13:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 13:00:00,80.44206,271.55762,8.974767,6.4223986,-9.837627e-05,25.838631819699252,819.3366601096662,1143.8221728828246,0.015137603199273883,104.8657037137599,False
2024-01-02 14:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 14:00:00,79.80937,271.7356,9.087295,6.9029903,-0.000103902275,27.108712710232787,876.0915261292001,1182.7747846023196,0.016792444158760987,104.8657037137599,False
2024-01-02 15:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 15:00:00,78.20444,271.96313,9.957664,7.4501724,-9.757235e-05,23.506304398574066,992.9916217841819,1243.7338098353562,0.01883503461792319,104.8657037137599,False
2024-01-02 16:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 16:00:00,77.563736,272.1626,9.507406,7.644701,-0.00011333314,24.592769030960355,980.535720391037,1243.7338098353562,0.020846929739164004,104.8657037137599,False
2024-01-02 17:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 17:00:00,76.298645,272.31006,9.272301,7.7382383,-0.00012723026,24.019749393819886,973.4262740595859,1243.7338098353562,0.02284133968292157,104.8657037137599,False
2024-01-02 18:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 18:00:00,74.341324,272.57642,9.282669,7.683079,-0.00013263818,24.12862547004691,971.7826279208041,1243.7338098353562,0.02483171067730585,104.8657037137599,False
2024-01-02 19:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 19:00:00,71.61868,273.0266,8.957134,7.6735554,-0.0001377566,25.56641737587056,935.8530534309456,1222.4501221665505,0.02669515665551836,104.8657037137599,False
2024-01-02 20:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 20:00:00,69.715164,273.46924,8.430536,7.557275,-0.00014418074,24.15985089658526,862.3419440290459,1173.4567101380028,0.02830356482805873,104.8657037137599,False
2024-01-02 21:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 21:00:00,68.47334,273.86255,8.461541,7.171628,-0.00017020987,22.063622863635175,827.6534133998227,1149.6127524259016,0.029797450445468773,104.8657037137599,False
2024-01-02 22:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 22:00:00,72.05577,273.75854,7.8118114,6.135708,-0.00014887174,25.2640912601493,663.786855292385,1029.5362469106872,0.030801967526859625,104.8657037137599,False
2024-01-02 23:00:00,44.28,-81.52,0,0 days,975.0,2024-01-02 23:00:00,73.90605,273.84692,8.797704,5.8602734,-0.00012627353,27.801720839140668,751.7193831442894,1095.607992523555,0.03205838904267216,104.8657037137599,False
2024-01-03 00:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 00:00:00,76.796646,273.8064,10.142216,5.4509907,-0.00013074669,25.730990046695656,891.884690758717,1193.3880153101763,0.033767286532785226,104.8657037137599,False
2024-01-03 01:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 01:00:00,80.11868,273.70947,10.51075,4.6030464,-0.00010088892,22.331062653489862,885.7363631944199,1189.267510991118,0.035455048041982705,104.8657037137599,False
2024-01-03 02:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 02:00:00,82.02992,273.6709,10.504753,3.4941187,-8.627369e-05,24.54020525604641,824.4833758716056,1147.409045066284,0.03693865702617291,104.8657037137599,False
2024-01-03 03:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 03:00:00,84.37273,273.51758,10.188676,2.1695309,-6.292913e-05,26.42439113403353,730.0144598234292,1079.6750083482182,0.038130577672277004,104.8657037137599,False
2024-01-03 04:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 04:00:00,86.99509,273.36768,9.567946,0.73417974,-3.3346732e-05,26.484399007373433,619.4764623175788,994.580001029043,0.03901772950733621,104.8657037137599,False
2024-01-03 05:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 05:00:00,85.889145,273.41064,8.413937,-0.3503939,-1.02471395e-05,20.270226301180447,477.07734470599854,872.8140208972685,0.039572423191539106,104.8657037137599,False
2024-01-03 06:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 06:00:00,84.113556,273.44214,7.4296627,-0.8818848,-5.6400995e-06,25.054807288442216,376.57552939663987,775.449222901684,0.03993505552850727,104.8657037137599,False
2024-01-03 07:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 07:00:00,84.562805,273.27002,6.946353,-1.2353516,-1.2200851e-05,25.940520411616763,334.8686128955707,731.2477436736166,0.0402287779362303,104.8657037137599,False
2024-01-03 08:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 08:00:00,85.36778,273.10864,6.4669905,-1.1511154,-1.1991123e-05,22.56255574334807,290.26100098036994,680.803314970808,0.04045604551379714,104.8657037137599,False
2024-01-03 09:00:00,44.28,-81.52,0,0 days,975.0,2024-01-03 09:00:00,85.55766,273.06152,5.9826384,-0.5031549,-6.304015e-06,26.742180135261155,242.4846852601233,622.2565472469616,0.04062068971840432,104.8657037137599,False
